,step,mx,final,xy
1072,10,5,-6.0,"(-111.0, -2717.0)"
1073,10,5,-28.0,"(-111.0, -2717.0)"
1074,10,5,5.0,"(-111.0, -2717.0)"
1075,10,5,0.0,"(-111.0, -2717.0)"
1076,10,5,-7.0,"(-111.0, -2717.0)"
1077,10,5,-27.0,"(-111.0, -2717.0)"
1078,10,5,1.0,"(-111.0, -2717.0)"
1079,10,5,-13.0,"(-111.0, -2717.0)"
1080,10,5,-12.0,"(-111.0, -2717.0)"
1081,10,5,-27.0,"(-111.0, -2717.0)"
1082,10,5,-15.0,"(-111.0, -2717.0)"
1083,10,5,-13.0,"(-111.0, -2717.0)"
1084,10,5,-1.0,"(-111.0, -2717.0)"
1085,10,5,-27.0,"(-111.0, -2717.0)"
1086,10,5,-26.0,"(-111.0, -2717.0)"
1087,10,5,4.0,"(-111.0, -2717.0)"
1088,10,5,0.0,"(-111.0, -2717.0)"
1089,10,5,6.0,"(-111.0, -2717.0)"
1090,10,5,-13.0,"(-111.0, -2717.0)"
1091,10,5,-14.0,"(-111.0, -2717.0)"
1092,10,5,-33.0,"(-111.0, -2717.0)"
1093,10,5,-29.0,"(-111.0, -2717.0)"
1094,10,5,2.0,"(-111.0, -2717.0)"
1095,10,5,3.0,"(-111.0, -2717.0)"
1096,10,5,-24.0,"(-111.0, -2717.0)"
1097,10,5,3.0,"(-111.0, -2717.0)"
1098,10,5,-27.0,"(-111.0, -2717.0)"
1099,10,5,-27.0,"(-111.0, -2717.0)"
1100,10,10,-13.0,"(-111.0, -2717.0)"
1101,10,10,-30.0,"(-111.0, -2717.0)"
1102,10,10,-14.0,"(-111.0, -2717.0)"
1103,10,10,-29.0,"(-111.0, -2717.0)"
1104,10,10,5.0,"(-111.0, -2717.0)"
1105,10,10,-13.0,"(-111.0, -2717.0)"
1106,10,10,-14.0,"(-111.0, -2717.0)"
1107,10,10,-26.0,"(-111.0, -2717.0)"
1108,10,10,-14.0,"(-111.0, -2717.0)"
1109,10,10,-14.0,"(-111.0, -2717.0)"
1110,10,10,-27.0,"(-111.0, -2717.0)"
1111,10,10,-29.0,"(-111.0, -2717.0)"
1112,10,10,-32.0,"(-111.0, -2717.0)"
1113,10,10,-14.0,"(-111.0, -2717.0)"
1114,10,10,-31.0,"(-111.0, -2717.0)"
1115,10,10,-29.0,"(-111.0, -2717.0)"
1116,10,10,-20.0,"(-111.0, -2717.0)"
1117,10,10,-29.0,"(-111.0, -2717.0)"
1118,10,10,-26.0,"(-111.0, -2717.0)"
1119,10,10,-28.0,"(-111.0, -2717.0)"
1120,10,10,-14.0,"(-111.0, -2717.0)"
1121,10,10,-28.0,"(-111.0, -2717.0)"
1122,10,10,-29.0,"(-111.0, -2717.0)"
1123,10,10,-30.0,"(-111.0, -2717.0)"
1124,10,10,-28.0,"(-111.0, -2717.0)"
1125,10,10,1.0,"(-111.0, -2717.0)"
1126,10,10,-26.0,"(-111.0, -2717.0)"
1127,10,10,-27.0,"(-111.0, -2717.0)"
1128,10,10,5.0,"(-111.0, -2717.0)"
1129,10,10,5.0,"(-111.0, -2717.0)"
1130,10,10,-21.0,"(-111.0, -2717.0)"
1131,10,10,-24.0,"(-111.0, -2717.0)"
1132,10,10,-27.0,"(-111.0, -2717.0)"
1133,10,10,-30.0,"(-111.0, -2717.0)"
1134,10,10,-26.0,"(-111.0, -2717.0)"
1135,10,10,-26.0,"(-111.0, -2717.0)"
1136,10,10,-30.0,"(-111.0, -2717.0)"
1137,10,10,-31.0,"(-111.0, -2717.0)"
1138,10,10,-28.0,"(-111.0, -2717.0)"
1139,10,10,-26.0,"(-111.0, -2717.0)"
1140,10,10,-26.0,"(-111.0, -2717.0)"
1141,10,10,-28.0,"(-111.0, -2717.0)"
1142,10,10,-14.0,"(-111.0, -2717.0)"
1143,10,10,5.0,"(-111.0, -2717.0)"
1144,10,10,-28.0,"(-111.0, -2717.0)"
1145,10,10,-30.0,"(-111.0, -2717.0)"
1146,10,10,-32.0,"(-111.0, -2717.0)"
1147,10,10,5.0,"(-111.0, -2717.0)"
1148,10,10,-26.0,"(-111.0, -2717.0)"
1149,10,10,5.0,"(-111.0, -2717.0)"
1150,10,10,-26.0,"(-111.0, -2717.0)"
1151,10,10,5.0,"(-111.0, -2717.0)"
1152,10,10,-29.0,"(-111.0, -2717.0)"
1153,10,10,-27.0,"(-111.0, -2717.0)"
1154,10,10,-13.0,"(-111.0, -2717.0)"
1155,10,10,0.0,"(-111.0, -2717.0)"
1156,10,10,5.0,"(-111.0, -2717.0)"
1157,10,10,-13.0,"(-111.0, -2717.0)"
1158,10,10,-30.0,"(-111.0, -2717.0)"
1159,10,10,-26.0,"(-111.0, -2717.0)"
1160,10,10,-31.0,"(-111.0, -2717.0)"
1161,10,10,-28.0,"(-111.0, -2717.0)"
1162,10,10,-30.0,"(-111.0, -2717.0)"
1163,10,10,5.0,"(-111.0, -2717.0)"
1164,10,10,-32.0,"(-111.0, -2717.0)"
1165,10,10,-30.0,"(-111.0, -2717.0)"
1166,10,10,5.0,"(-111.0, -2717.0)"
1167,10,10,-31.0,"(-111.0, -2717.0)"
1168,10,10,-21.0,"(-111.0, -2717.0)"
1169,10,10,-14.0,"(-111.0, -2717.0)"
1170,10,10,-29.0,"(-111.0, -2717.0)"
1171,10,10,-14.0,"(-111.0, -2717.0)"
1172,10,10,-14.0,"(-111.0, -2717.0)"
1173,10,10,-30.0,"(-111.0, -2717.0)"
1174,10,10,-31.0,"(-111.0, -2717.0)"
1175,10,10,-14.0,"(-111.0, -2717.0)"
1176,10,10,-32.0,"(-111.0, -2717.0)"
1177,10,10,-31.0,"(-111.0, -2717.0)"
1178,10,10,-32.0,"(-111.0, -2717.0)"
1179,10,10,-28.0,"(-111.0, -2717.0)"
1180,10,10,-30.0,"(-111.0, -2717.0)"
1181,10,10,-27.0,"(-111.0, -2717.0)"
1182,10,10,-32.0,"(-111.0, -2717.0)"
1183,10,10,-27.0,"(-111.0, -2717.0)"
1184,10,10,-29.0,"(-111.0, -2717.0)"
1185,10,10,-24.0,"(-111.0, -2717.0)"
1186,10,10,-26.0,"(-111.0, -2717.0)"
1187,10,10,-32.0,"(-111.0, -2717.0)"
1188,10,10,5.0,"(-111.0, -2717.0)"
1189,10,10,-13.0,"(-111.0, -2717.0)"
1190,10,10,-26.0,"(-111.0, -2717.0)"
1191,10,10,-28.0,"(-111.0, -2717.0)"
1192,10,10,-13.0,"(-111.0, -2717.0)"
1193,10,10,-32.0,"(-111.0, -2717.0)"
1194,10,10,5.0,"(-111.0, -2717.0)"
1195,10,10,-29.0,"(-111.0, -2717.0)"
1196,10,10,5.0,"(-111.0, -2717.0)"
1197,10,10,-27.0,"(-111.0, -2717.0)"
1198,10,10,-13.0,"(-111.0, -2717.0)"
1199,10,10,-30.0,"(-111.0, -2717.0)"
1200,10,15,3.0,"(1443.0, -2231.0)"
1201,10,15,-23.0,"(1443.0, -2231.0)"
1202,10,15,-20.0,"(1443.0, -2231.0)"
1203,10,15,5.0,"(1443.0, -2231.0)"
1204,10,15,5.0,"(1443.0, -2231.0)"
1205,10,15,2.0,"(1443.0, -2231.0)"
1206,10,15,-22.0,"(1443.0, -2231.0)"
1207,10,15,3.0,"(1443.0, -2231.0)"
1208,10,15,3.0,"(1443.0, -2231.0)"
1209,10,15,-21.0,"(1443.0, -2231.0)"
1210,10,15,3.0,"(1443.0, -2231.0)"
1211,10,15,4.0,"(1443.0, -2231.0)"
1212,10,15,-23.0,"(1443.0, -2231.0)"
1213,10,15,-20.0,"(1443.0, -2231.0)"
1214,10,15,3.0,"(1443.0, -2231.0)"
1215,10,15,-21.0,"(1443.0, -2231.0)"
1216,10,15,-24.0,"(1443.0, -2231.0)"
1217,10,15,3.0,"(1443.0, -2231.0)"
1218,10,15,-24.0,"(1443.0, -2231.0)"
1219,10,15,5.0,"(1443.0, -2231.0)"
1220,10,15,-20.0,"(1443.0, -2231.0)"
1221,10,15,2.0,"(1443.0, -2231.0)"
1222,10,15,-24.0,"(1443.0, -2231.0)"
1223,10,15,3.0,"(1443.0, -2231.0)"
1224,10,15,3.0,"(1443.0, -2231.0)"
1225,10,15,5.0,"(1443.0, -2231.0)"
1226,10,15,-20.0,"(1443.0, -2231.0)"
1227,10,15,5.0,"(1443.0, -2231.0)"
1228,10,15,2.0,"(1443.0, -2231.0)"
1229,10,15,-23.0,"(1443.0, -2231.0)"
1230,10,15,2.0,"(1443.0, -2231.0)"
1231,10,15,-21.0,"(1443.0, -2231.0)"
1232,10,15,-22.0,"(1443.0, -2231.0)"
1233,10,15,3.0,"(1443.0, -2231.0)"
1234,10,15,-21.0,"(1443.0, -2231.0)"
1235,10,15,-23.0,"(1443.0, -2231.0)"
1236,10,15,1.0,"(1443.0, -2231.0)"
1237,10,15,1.0,"(1443.0, -2231.0)"
1238,10,15,-23.0,"(1443.0, -2231.0)"
1239,10,15,2.0,"(1443.0, -2231.0)"
1240,10,15,-20.0,"(1443.0, -2231.0)"
1241,10,15,-22.0,"(1443.0, -2231.0)"
1242,10,15,-24.0,"(1443.0, -2231.0)"
1243,10,15,2.0,"(1443.0, -2231.0)"
1244,10,15,4.0,"(1443.0, -2231.0)"
1245,10,15,3.0,"(1443.0, -2231.0)"
1246,10,15,5.0,"(1443.0, -2231.0)"
1247,10,15,-20.0,"(1443.0, -2231.0)"
1248,10,15,-21.0,"(1443.0, -2231.0)"
1249,10,15,2.0,"(1443.0, -2231.0)"
1250,10,15,4.0,"(1443.0, -2231.0)"
1251,10,15,-21.0,"(1443.0, -2231.0)"
1252,10,15,1.0,"(1443.0, -2231.0)"
1253,10,15,2.0,"(1443.0, -2231.0)"
1254,10,15,5.0,"(1443.0, -2231.0)"
1255,10,15,-22.0,"(1443.0, -2231.0)"
1256,10,15,-24.0,"(1443.0, -2231.0)"
1257,10,15,1.0,"(1443.0, -2231.0)"
1258,10,15,4.0,"(1443.0, -2231.0)"
1259,10,15,1.0,"(1443.0, -2231.0)"
1260,10,15,-21.0,"(1443.0, -2231.0)"
1261,10,15,4.0,"(1443.0, -2231.0)"
1262,10,15,5.0,"(1443.0, -2231.0)"
1263,10,15,-20.0,"(1443.0, -2231.0)"
1264,10,15,4.0,"(1443.0, -2231.0)"
1265,10,15,4.0,"(1443.0, -2231.0)"
1266,10,15,5.0,"(1443.0, -2231.0)"
1267,10,15,2.0,"(1443.0, -2231.0)"
1268,10,15,-21.0,"(1443.0, -2231.0)"
1269,10,15,-24.0,"(1443.0, -2231.0)"
1270,10,15,-22.0,"(1443.0, -2231.0)"
1271,10,15,2.0,"(1443.0, -2231.0)"
1272,10,15,2.0,"(1443.0, -2231.0)"
1273,10,15,4.0,"(1443.0, -2231.0)"
1274,10,15,2.0,"(1443.0, -2231.0)"
1275,10,15,-21.0,"(1443.0, -2231.0)"
1276,10,15,5.0,"(1443.0, -2231.0)"
1277,10,15,2.0,"(1443.0, -2231.0)"
1278,10,15,2.0,"(1443.0, -2231.0)"
1279,10,15,-22.0,"(1443.0, -2231.0)"
1280,10,15,3.0,"(1443.0, -2231.0)"
1281,10,15,-23.0,"(1443.0, -2231.0)"
1282,10,15,-23.0,"(1443.0, -2231.0)"
1283,10,15,1.0,"(1443.0, -2231.0)"
1284,10,15,-22.0,"(1443.0, -2231.0)"
1285,10,15,-24.0,"(1443.0, -2231.0)"
1286,10,15,1.0,"(1443.0, -2231.0)"
1287,10,15,-22.0,"(1443.0, -2231.0)"
1288,10,15,5.0,"(1443.0, -2231.0)"
1289,10,15,3.0,"(1443.0, -2231.0)"
1290,10,15,-20.0,"(1443.0, -2231.0)"
1291,10,15,1.0,"(1443.0, -2231.0)"
1292,10,15,3.0,"(1443.0, -2231.0)"
1293,10,15,-20.0,"(1443.0, -2231.0)"
1294,10,15,4.0,"(1443.0, -2231.0)"
1295,10,15,-23.0,"(1443.0, -2231.0)"
1296,10,15,1.0,"(1443.0, -2231.0)"
1297,10,15,-22.0,"(1443.0, -2231.0)"
1298,10,15,4.0,"(1443.0, -2231.0)"
1299,10,15,4.0,"(1443.0, -2231.0)"
1300,10,20,88.0,"(-1160.0, -1923.0)"
1301,10,20,83.0,"(-1160.0, -1923.0)"
1302,10,20,80.0,"(-1160.0, -1923.0)"
1303,10,20,92.0,"(-1160.0, -1923.0)"
1304,10,20,6.0,"(-1160.0, -1923.0)"
1305,10,20,5.0,"(-1160.0, -1923.0)"
1306,10,20,73.0,"(-1160.0, -1923.0)"
1307,10,20,90.0,"(-1160.0, -1923.0)"
1308,10,20,90.0,"(-1160.0, -1923.0)"
1309,10,20,64.0,"(-1160.0, -1923.0)"
1310,10,20,91.0,"(-1160.0, -1923.0)"
1311,10,20,61.0,"(-1160.0, -1923.0)"
1312,10,20,78.0,"(-1160.0, -1923.0)"
1313,10,20,77.0,"(-1160.0, -1923.0)"
1314,10,20,85.0,"(-1160.0, -1923.0)"
1315,10,20,9.0,"(-1160.0, -1923.0)"
1316,10,20,86.0,"(-1160.0, -1923.0)"
1317,10,20,96.0,"(-1160.0, -1923.0)"
1318,10,20,70.0,"(-1160.0, -1923.0)"
1319,10,20,86.0,"(-1160.0, -1923.0)"
1320,10,20,97.0,"(-1160.0, -1923.0)"
1321,10,20,88.0,"(-1160.0, -1923.0)"
1322,10,20,62.0,"(-1160.0, -1923.0)"
1323,10,20,91.0,"(-1160.0, -1923.0)"
1324,10,20,93.0,"(-1160.0, -1923.0)"
1325,10,20,95.0,"(-1160.0, -1923.0)"
1326,10,20,86.0,"(-1160.0, -1923.0)"
1327,10,20,85.0,"(-1160.0, -1923.0)"
1328,10,20,10.0,"(-1160.0, -1923.0)"
1329,10,20,10.0,"(-1160.0, -1923.0)"
1330,10,20,71.0,"(-1160.0, -1923.0)"
1331,10,20,93.0,"(-1160.0, -1923.0)"
1332,10,20,7.0,"(-1160.0, -1923.0)"
1333,10,20,82.0,"(-1160.0, -1923.0)"
1334,10,20,96.0,"(-1160.0, -1923.0)"
1335,10,20,96.0,"(-1160.0, -1923.0)"
1336,10,20,88.0,"(-1160.0, -1923.0)"
1337,10,20,81.0,"(-1160.0, -1923.0)"
1338,10,20,89.0,"(-1160.0, -1923.0)"
1339,10,20,93.0,"(-1160.0, -1923.0)"
1340,10,20,80.0,"(-1160.0, -1923.0)"
1341,10,20,8.0,"(-1160.0, -1923.0)"
1342,10,20,73.0,"(-1160.0, -1923.0)"
1343,10,20,79.0,"(-1160.0, -1923.0)"
1344,10,20,97.0,"(-1160.0, -1923.0)"
1345,10,20,11.0,"(-1160.0, -1923.0)"
1346,10,20,7.0,"(-1160.0, -1923.0)"
1347,10,20,76.0,"(-1160.0, -1923.0)"
1348,10,20,89.0,"(-1160.0, -1923.0)"
1349,10,20,80.0,"(-1160.0, -1923.0)"
1350,10,20,96.0,"(-1160.0, -1923.0)"
1351,10,20,95.0,"(-1160.0, -1923.0)"
1352,10,20,86.0,"(-1160.0, -1923.0)"
1353,10,20,9.0,"(-1160.0, -1923.0)"
1354,10,20,94.0,"(-1160.0, -1923.0)"
1355,10,20,79.0,"(-1160.0, -1923.0)"
1356,10,20,92.0,"(-1160.0, -1923.0)"
1357,10,20,90.0,"(-1160.0, -1923.0)"
1358,10,20,89.0,"(-1160.0, -1923.0)"
1359,10,20,94.0,"(-1160.0, -1923.0)"
1360,10,20,4.0,"(-1160.0, -1923.0)"
1361,10,20,79.0,"(-1160.0, -1923.0)"
1362,10,20,69.0,"(-1160.0, -1923.0)"
1363,10,20,-18.0,"(-1160.0, -1923.0)"
1364,10,20,78.0,"(-1160.0, -1923.0)"
1365,10,20,82.0,"(-1160.0, -1923.0)"
1366,10,20,4.0,"(-1160.0, -1923.0)"
1367,10,20,75.0,"(-1160.0, -1923.0)"
1368,10,20,7.0,"(-1160.0, -1923.0)"
1369,10,20,96.0,"(-1160.0, -1923.0)"
1370,10,20,97.0,"(-1160.0, -1923.0)"
1371,10,20,7.0,"(-1160.0, -1923.0)"
1372,10,20,75.0,"(-1160.0, -1923.0)"
1373,10,20,88.0,"(-1160.0, -1923.0)"
1374,10,20,6.0,"(-1160.0, -1923.0)"
1375,10,20,90.0,"(-1160.0, -1923.0)"
1376,10,20,97.0,"(-1160.0, -1923.0)"
1377,10,20,5.0,"(-1160.0, -1923.0)"
1378,10,20,61.0,"(-1160.0, -1923.0)"
1379,10,20,80.0,"(-1160.0, -1923.0)"
1380,10,20,79.0,"(-1160.0, -1923.0)"
1381,10,20,88.0,"(-1160.0, -1923.0)"
1382,10,20,76.0,"(-1160.0, -1923.0)"
1383,10,20,88.0,"(-1160.0, -1923.0)"
1384,10,20,75.0,"(-1160.0, -1923.0)"
1385,10,20,84.0,"(-1160.0, -1923.0)"
1386,10,20,8.0,"(-1160.0, -1923.0)"
1387,10,20,5.0,"(-1160.0, -1923.0)"
1388,10,20,64.0,"(-1160.0, -1923.0)"
1389,10,20,96.0,"(-1160.0, -1923.0)"
1390,10,20,76.0,"(-1160.0, -1923.0)"
1391,10,20,89.0,"(-1160.0, -1923.0)"
1392,10,20,64.0,"(-1160.0, -1923.0)"
1393,10,20,96.0,"(-1160.0, -1923.0)"
1394,10,20,78.0,"(-1160.0, -1923.0)"
1395,10,20,79.0,"(-1160.0, -1923.0)"
1396,10,20,7.0,"(-1160.0, -1923.0)"
1397,10,20,94.0,"(-1160.0, -1923.0)"
1398,10,20,6.0,"(-1160.0, -1923.0)"
1399,10,20,75.0,"(-1160.0, -1923.0)"
1400,10,50,95.0,"(-4056.0, -3877.0)"
1401,10,50,7.0,"(-4056.0, -3877.0)"
1402,10,50,90.0,"(-4056.0, -3877.0)"
1403,10,50,90.0,"(-4056.0, -3877.0)"
1404,10,50,7.0,"(-4056.0, -3877.0)"
1405,10,50,92.0,"(-4056.0, -3877.0)"
1406,10,50,94.0,"(-4056.0, -3877.0)"
1407,10,50,95.0,"(-4056.0, -3877.0)"
1408,10,50,92.0,"(-4056.0, -3877.0)"
1409,10,50,90.0,"(-4056.0, -3877.0)"
1410,10,50,90.0,"(-4056.0, -3877.0)"
1411,10,50,3.0,"(-4056.0, -3877.0)"
1412,10,50,7.0,"(-4056.0, -3877.0)"
1413,10,50,92.0,"(-4056.0, -3877.0)"
1414,10,50,92.0,"(-4056.0, -3877.0)"
1415,10,50,94.0,"(-4056.0, -3877.0)"
1416,10,50,94.0,"(-4056.0, -3877.0)"
1417,10,50,95.0,"(-4056.0, -3877.0)"
1418,10,50,90.0,"(-4056.0, -3877.0)"
1419,10,50,94.0,"(-4056.0, -3877.0)"
1420,10,50,95.0,"(-4056.0, -3877.0)"
1421,10,50,95.0,"(-4056.0, -3877.0)"
1422,10,50,90.0,"(-4056.0, -3877.0)"
1423,10,50,91.0,"(-4056.0, -3877.0)"
1424,10,50,88.0,"(-4056.0, -3877.0)"
1425,10,50,90.0,"(-4056.0, -3877.0)"
1426,10,50,94.0,"(-4056.0, -3877.0)"
1427,10,50,6.0,"(-4056.0, -3877.0)"
1428,10,50,3.0,"(-4056.0, -3877.0)"
1429,10,50,91.0,"(-4056.0, -3877.0)"
1430,10,50,3.0,"(-4056.0, -3877.0)"
1431,10,50,7.0,"(-4056.0, -3877.0)"
1432,10,50,3.0,"(-4056.0, -3877.0)"
1433,10,50,91.0,"(-4056.0, -3877.0)"
1434,10,50,91.0,"(-4056.0, -3877.0)"
1435,10,50,92.0,"(-4056.0, -3877.0)"
1436,10,50,94.0,"(-4056.0, -3877.0)"
1437,10,50,94.0,"(-4056.0, -3877.0)"
1438,10,50,90.0,"(-4056.0, -3877.0)"
1439,10,50,89.0,"(-4056.0, -3877.0)"
1440,10,50,92.0,"(-4056.0, -3877.0)"
1441,10,50,3.0,"(-4056.0, -3877.0)"
1442,10,50,3.0,"(-4056.0, -3877.0)"
1443,10,50,95.0,"(-4056.0, -3877.0)"
1444,10,50,6.0,"(-4056.0, -3877.0)"
1445,10,50,94.0,"(-4056.0, -3877.0)"
1446,10,50,90.0,"(-4056.0, -3877.0)"
1447,10,50,3.0,"(-4056.0, -3877.0)"
1448,10,50,92.0,"(-4056.0, -3877.0)"
1449,10,50,88.0,"(-4056.0, -3877.0)"
1450,10,50,90.0,"(-4056.0, -3877.0)"
1451,10,50,89.0,"(-4056.0, -3877.0)"
1452,10,50,89.0,"(-4056.0, -3877.0)"
1453,10,50,90.0,"(-4056.0, -3877.0)"
1454,10,50,91.0,"(-4056.0, -3877.0)"
1455,10,50,3.0,"(-4056.0, -3877.0)"
1456,10,50,90.0,"(-4056.0, -3877.0)"
1457,10,50,6.0,"(-4056.0, -3877.0)"
1458,10,50,90.0,"(-4056.0, -3877.0)"
1459,10,50,6.0,"(-4056.0, -3877.0)"
1460,10,50,95.0,"(-4056.0, -3877.0)"
1461,10,50,90.0,"(-4056.0, -3877.0)"
1462,10,50,94.0,"(-4056.0, -3877.0)"
1463,10,50,90.0,"(-4056.0, -3877.0)"
1464,10,50,91.0,"(-4056.0, -3877.0)"
1465,10,50,90.0,"(-4056.0, -3877.0)"
1466,10,50,6.0,"(-4056.0, -3877.0)"
1467,10,50,6.0,"(-4056.0, -3877.0)"
1468,10,50,88.0,"(-4056.0, -3877.0)"
1469,10,50,3.0,"(-4056.0, -3877.0)"
1470,10,50,7.0,"(-4056.0, -3877.0)"
1471,10,50,3.0,"(-4056.0, -3877.0)"
1472,10,50,88.0,"(-4056.0, -3877.0)"
1473,10,50,90.0,"(-4056.0, -3877.0)"
1474,10,50,3.0,"(-4056.0, -3877.0)"
1475,10,50,6.0,"(-4056.0, -3877.0)"
1476,10,50,7.0,"(-4056.0, -3877.0)"
1477,10,50,95.0,"(-4056.0, -3877.0)"
1478,10,50,3.0,"(-4056.0, -3877.0)"
1479,10,50,95.0,"(-4056.0, -3877.0)"
1480,10,50,90.0,"(-4056.0, -3877.0)"
1481,10,50,7.0,"(-4056.0, -3877.0)"
1482,10,50,94.0,"(-4056.0, -3877.0)"
1483,10,50,92.0,"(-4056.0, -3877.0)"
1484,10,50,94.0,"(-4056.0, -3877.0)"
1485,10,50,3.0,"(-4056.0, -3877.0)"
1486,10,50,92.0,"(-4056.0, -3877.0)"
1487,10,50,7.0,"(-4056.0, -3877.0)"
1488,10,50,3.0,"(-4056.0, -3877.0)"
1489,10,50,92.0,"(-4056.0, -3877.0)"
1490,10,50,88.0,"(-4056.0, -3877.0)"
1491,10,50,88.0,"(-4056.0, -3877.0)"
1492,10,50,90.0,"(-4056.0, -3877.0)"
1493,10,50,6.0,"(-4056.0, -3877.0)"
1494,10,50,95.0,"(-4056.0, -3877.0)"
1495,10,50,92.0,"(-4056.0, -3877.0)"
1496,10,50,89.0,"(-4056.0, -3877.0)"
1497,10,50,6.0,"(-4056.0, -3877.0)"
1498,10,50,89.0,"(-4056.0, -3877.0)"
1499,10,50,92.0,"(-4056.0, -3877.0)"
1500,15,5,4.0,"(-161.0, -1262.0)"
1501,15,5,1.0,"(-161.0, -1262.0)"
1502,15,5,-37.0,"(-161.0, -1262.0)"
1503,15,5,4.0,"(-161.0, -1262.0)"
1504,15,5,-35.0,"(-161.0, -1262.0)"
1505,15,5,-6.0,"(-161.0, -1262.0)"
1506,15,5,-11.0,"(-161.0, -1262.0)"
1507,15,5,-18.0,"(-161.0, -1262.0)"
1508,15,5,-16.0,"(-161.0, -1262.0)"
1509,15,5,5.0,"(-161.0, -1262.0)"
1510,15,5,-14.0,"(-161.0, -1262.0)"
1511,15,5,-34.0,"(-161.0, -1262.0)"
1512,15,5,-37.0,"(-161.0, -1262.0)"
1513,15,5,-35.0,"(-161.0, -1262.0)"
1514,15,5,-11.0,"(-161.0, -1262.0)"
1515,15,5,0.0,"(-161.0, -1262.0)"
1516,15,5,-30.0,"(-161.0, -1262.0)"
1517,15,5,-32.0,"(-161.0, -1262.0)"
1518,15,5,-3.0,"(-161.0, -1262.0)"
1519,15,5,-16.0,"(-161.0, -1262.0)"
1520,15,5,-36.0,"(-161.0, -1262.0)"
1521,15,5,-35.0,"(-161.0, -1262.0)"
1522,15,5,-31.0,"(-161.0, -1262.0)"
1523,15,5,-6.0,"(-161.0, -1262.0)"
1524,15,5,-38.0,"(-161.0, -1262.0)"
1525,15,5,-37.0,"(-161.0, -1262.0)"
1526,15,5,-40.0,"(-161.0, -1262.0)"
1527,15,5,-35.0,"(-161.0, -1262.0)"
1528,15,5,-10.0,"(-161.0, -1262.0)"
1529,15,5,-39.0,"(-161.0, -1262.0)"
1530,15,5,-11.0,"(-161.0, -1262.0)"
1531,15,5,-18.0,"(-161.0, -1262.0)"
1532,15,5,-20.0,"(-161.0, -1262.0)"
1533,15,5,-1.0,"(-161.0, -1262.0)"
1534,15,5,-9.0,"(-161.0, -1262.0)"
1535,15,5,-20.0,"(-161.0, -1262.0)"
1536,15,5,2.0,"(-161.0, -1262.0)"
1537,15,5,-35.0,"(-161.0, -1262.0)"
1538,15,5,-18.0,"(-161.0, -1262.0)"
1539,15,5,-32.0,"(-161.0, -1262.0)"
1540,15,5,7.0,"(-161.0, -1262.0)"
1541,15,5,-40.0,"(-161.0, -1262.0)"
1542,15,5,-29.0,"(-161.0, -1262.0)"
1543,15,5,-5.0,"(-161.0, -1262.0)"
1544,15,5,-22.0,"(-161.0, -1262.0)"
1545,15,5,-26.0,"(-161.0, -1262.0)"
1546,15,5,-36.0,"(-161.0, -1262.0)"
1547,15,5,-40.0,"(-161.0, -1262.0)"
1548,15,5,-2.0,"(-161.0, -1262.0)"
1549,15,5,-34.0,"(-161.0, -1262.0)"
1550,15,5,-21.0,"(-161.0, -1262.0)"
1551,15,5,-39.0,"(-161.0, -1262.0)"
1552,15,5,-13.0,"(-161.0, -1262.0)"
1553,15,5,-31.0,"(-161.0, -1262.0)"
1554,15,5,-32.0,"(-161.0, -1262.0)"
1555,15,5,1.0,"(-161.0, -1262.0)"
1556,15,5,-19.0,"(-161.0, -1262.0)"
1557,15,5,-38.0,"(-161.0, -1262.0)"
1558,15,5,-26.0,"(-161.0, -1262.0)"
1559,15,5,-20.0,"(-161.0, -1262.0)"
1560,15,5,-26.0,"(-161.0, -1262.0)"
1561,15,5,-28.0,"(-161.0, -1262.0)"
1562,15,5,-18.0,"(-161.0, -1262.0)"
1563,15,5,-36.0,"(-161.0, -1262.0)"
1564,15,5,-29.0,"(-161.0, -1262.0)"
1565,15,5,-31.0,"(-161.0, -1262.0)"
1566,15,5,1.0,"(-161.0, -1262.0)"
1567,15,5,-34.0,"(-161.0, -1262.0)"
1568,15,5,-3.0,"(-161.0, -1262.0)"
1569,15,5,-31.0,"(-161.0, -1262.0)"
1570,15,5,-26.0,"(-161.0, -1262.0)"
1571,15,5,-5.0,"(-161.0, -1262.0)"
1572,15,5,-33.0,"(-161.0, -1262.0)"
1573,15,5,-7.0,"(-161.0, -1262.0)"
1574,15,5,-19.0,"(-161.0, -1262.0)"
1575,15,5,-27.0,"(-161.0, -1262.0)"
1576,15,5,1.0,"(-161.0, -1262.0)"
1577,15,5,-19.0,"(-161.0, -1262.0)"
1578,15,5,-8.0,"(-161.0, -1262.0)"
1579,15,5,-30.0,"(-161.0, -1262.0)"
1580,15,5,-29.0,"(-161.0, -1262.0)"
1581,15,5,-5.0,"(-161.0, -1262.0)"
1582,15,5,-30.0,"(-161.0, -1262.0)"
1583,15,5,-37.0,"(-161.0, -1262.0)"
1584,15,5,-30.0,"(-161.0, -1262.0)"
1585,15,5,-37.0,"(-161.0, -1262.0)"
1586,15,5,-12.0,"(-161.0, -1262.0)"
1587,15,5,-15.0,"(-161.0, -1262.0)"
1588,15,5,7.0,"(-161.0, -1262.0)"
1589,15,5,-3.0,"(-161.0, -1262.0)"
1590,15,5,-38.0,"(-161.0, -1262.0)"
1591,15,5,-33.0,"(-161.0, -1262.0)"
1592,15,5,2.0,"(-161.0, -1262.0)"
