,z,xy,focus,file,brenner,range,entropy,sobel,variance,power,nz
255,9356.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009356z_025537x_005728y_093729F.tiff,43228890.0,245089.0,4.038165118909364,425188956.0,3317.223930193419,3886512372.0,-17.0
256,9356.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009356z_025537x_006035y_093706F.tiff,39774670.0,239531.0,4.230539625504577,-355241324.0,3920.946383043858,143854547.0,-15.0
257,9357.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009357z_025537x_004145y_093834F.tiff,39519514.0,179143.0,5.3448974649871195,928405208.0,3318.4598941889644,3866839489.0,-26.0
258,9357.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009357z_026736x_004145y_093692F.tiff,69775724.0,176758.0,5.494524877793023,-1155051568.0,5711.665316782343,4256893577.0,-12.0
259,9357.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009357z_027353x_004145y_093672F.tiff,29108230.0,254025.0,3.876472284981304,2563284216.0,1123.0101103298027,3566328106.0,-10.0
260,9358.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009358z_022735x_005314y_093987F.tiff,23440554.0,225395.0,4.534845655598715,-1332395312.0,1887.3929500248619,1388097248.0,-41.0
261,9358.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009358z_025537x_005728y_093729F.tiff,48973064.0,247562.0,3.995102901189384,1469558364.0,3659.8270646809096,3747372251.0,-15.0
262,9358.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009358z_025537x_006035y_093706F.tiff,45599788.0,241122.0,4.18065824307517,2585437012.0,4296.284120277968,2077855.0,-13.0
263,9359.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009359z_024210x_005955y_093797F.tiff,46082542.0,173070.0,5.579291572254684,-1477852084.0,4738.275309599186,312648353.0,-21.0
264,9359.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009359z_026736x_004145y_093692F.tiff,79668534.0,180890.0,5.42691483269146,739686176.0,6255.19032457097,3949494321.0,-10.0
265,9359.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009359z_027353x_004145y_093672F.tiff,32764084.0,254841.0,3.843933915841855,3092858036.0,1223.2481644832242,3453000034.0,-8.0
266,9360.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009360z_022735x_005314y_093987F.tiff,24277478.0,226735.0,4.490945814677975,166229144.0,2014.6011675156292,1320019941.0,-39.0
267,9360.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009360z_025537x_005728y_093729F.tiff,57479512.0,247998.0,3.9463641843874915,779151920.0,4108.29083137638,3593210698.0,-13.0
268,9360.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009360z_025537x_006035y_093706F.tiff,53477594.0,243419.0,4.12908733125664,640758168.0,4684.136050433251,4126230817.0,-11.0
269,9361.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009361z_024210x_005955y_093797F.tiff,49671356.0,178379.0,5.504826494777216,3340408924.0,5157.36081605572,4186659588.0,-19.0
270,9361.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009361z_025537x_004145y_093834F.tiff,43707724.0,184643.0,5.273145033256154,-2414665332.0,3647.108693203692,3511613121.0,-22.0
271,9361.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009361z_026736x_004145y_093692F.tiff,122643790.0,185312.0,5.275353322819175,-925722736.0,7700.10423760222,3254218486.0,-8.0
272,9361.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009361z_027353x_004145y_093672F.tiff,39399740.0,253528.0,3.8122098397866906,-753104372.0,1359.5781881489902,3315312226.0,-6.0
273,9362.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009362z_022735x_005314y_093987F.tiff,25070490.0,230609.0,4.4364498913001045,-2085054932.0,2143.9746212295418,1169746065.0,-37.0
274,9362.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009362z_025537x_005728y_093729F.tiff,68106486.0,248003.0,3.9007402322534817,78571396.0,4546.83213302072,3441682521.0,-11.0
275,9362.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009362z_025537x_006035y_093706F.tiff,64416682.0,243954.0,4.079908784847948,-1866735532.0,5121.002020431084,3947126133.0,-9.0
276,9363.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009363z_024210x_005955y_093797F.tiff,54872992.0,181251.0,5.437414109566648,-1781553744.0,5645.362054300065,3806931237.0,-17.0
277,9363.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009363z_025537x_004145y_093834F.tiff,48296588.0,189598.0,5.202920373256016,-1148472220.0,3998.208442567682,3160261189.0,-20.0
278,9363.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009363z_027353x_004145y_093672F.tiff,52741882.0,254233.0,3.7733514272512148,-2826425356.0,1488.5643430288333,3177532054.0,-4.0
279,9364.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009364z_022735x_005314y_093987F.tiff,26269352.0,231152.0,4.3997249492115476,2380985896.0,2288.2127169508985,899637238.0,-35.0
280,9364.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009364z_025537x_005728y_093729F.tiff,85892690.0,254309.0,3.843279976177197,-841188916.0,5100.089955038204,3294627188.0,-9.0
281,9364.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009364z_025537x_006035y_093706F.tiff,87686356.0,247202.0,4.0306842268277725,-2653930856.0,5625.067869636984,3769359440.0,-7.0
282,9365.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009365z_024210x_005955y_093797F.tiff,59802840.0,185605.0,5.367156090293441,-1764025596.0,6138.3715331177245,3504638563.0,-15.0
283,9365.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009365z_025537x_004145y_093834F.tiff,54028294.0,192184.0,5.133308788246603,1145579360.0,4430.191199079201,2820517231.0,-18.0
284,9365.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009365z_026736x_004145y_093692F.tiff,168327924.0,187714.0,5.209533623831855,1323858700.0,8559.878276702948,2936198675.0,-4.0
285,9365.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009365z_027353x_004145y_093672F.tiff,81887782.0,256099.0,3.736364714865055,664196392.0,1631.3996818651465,3061469746.0,-2.0
286,9366.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009366z_025537x_005728y_093729F.tiff,110248922.0,251107.0,3.8199861651664087,1216567360.0,5628.981992149436,3154624679.0,-7.0
287,9366.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009366z_025537x_006035y_093706F.tiff,179453058.0,249022.0,3.957341712534788,1497224116.0,6549.659919945832,3530058044.0,-5.0
288,9367.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009367z_024210x_005955y_093797F.tiff,67697186.0,189988.0,5.2936173796137105,2915035516.0,6773.085554617316,3156948007.0,-13.0
289,9367.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009367z_025537x_004145y_093834F.tiff,60791172.0,196204.0,5.069003853314065,-235049976.0,4824.354902803213,2512688882.0,-16.0
290,9367.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009367z_026736x_004145y_093692F.tiff,296130956.0,193897.0,5.081144988676547,874129548.0,10041.094960601065,2408836298.0,-2.0
291,9367.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009367z_027353x_004145y_093672F.tiff,105744618.0,256604.0,3.7102462023974336,1052513372.0,1746.581332264859,2967204442.0,0.0
292,9368.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009368z_022735x_005314y_093987F.tiff,27536172.0,233011.0,4.355262233037919,-789142840.0,2430.80035598363,696160144.0,-31.0
293,9368.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009368z_025537x_005728y_093729F.tiff,146576312.0,251593.0,3.782539636496516,-315921736.0,6174.07019739512,3043444405.0,-5.0
294,9369.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009369z_024210x_005955y_093797F.tiff,77375192.0,193749.0,5.208251583083069,1858598384.0,7354.977830326327,2831922527.0,-11.0
295,9369.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009369z_025537x_004145y_093834F.tiff,72643934.0,201583.0,4.980245657484503,267605336.0,5356.423016672271,2223468207.0,-14.0
296,9369.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009369z_026736x_004145y_093692F.tiff,27845248.0,26650.0,6.487750059139403,2850855932.0,663.6107158033416,294306902.0,0.0
297,9369.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009369z_027353x_004145y_093672F.tiff,107065926.0,257361.0,3.7002474399920384,-1953581288.0,1793.8857410642959,2922126485.0,2.0
298,9370.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009370z_022735x_005314y_093987F.tiff,31449654.0,239215.0,4.265116937802598,1707158916.0,2857.057747305805,344474884.0,-29.0
299,9370.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009370z_025537x_005728y_093729F.tiff,195572070.0,254156.0,3.748555854562543,862801156.0,6782.289764111468,2965742884.0,-3.0
300,9370.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009370z_025537x_006035y_093706F.tiff,231803862.0,250240.0,3.9265521706006585,3067201456.0,6930.940715856469,3395229917.0,-1.0
301,9371.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009371z_024210x_005955y_093797F.tiff,90390480.0,196409.0,5.144503954894274,-315417612.0,8053.9027524080575,2577216318.0,-9.0
302,9371.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009371z_025537x_004145y_093834F.tiff,94775706.0,204603.0,4.903500901895044,-1135125348.0,5977.848431289378,1944302402.0,-12.0
303,9371.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009371z_026736x_004145y_093692F.tiff,354824010.0,195147.0,5.029647373196147,191824328.0,10528.969683921261,2191257172.0,2.0
304,9371.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009371z_027353x_004145y_093672F.tiff,96849824.0,258943.0,3.7015590184712073,-1228768572.0,1804.3525623387197,2971150814.0,4.0
305,9372.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009372z_022735x_005314y_093987F.tiff,33778654.0,241977.0,4.215161209782151,1348709272.0,3064.7672004882083,215865800.0,-27.0
306,9372.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009372z_025537x_005728y_093729F.tiff,243656506.0,255499.0,3.7218791629105317,-2959699828.0,7238.651479257401,2895952066.0,-1.0
307,9372.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009372z_025537x_006035y_093706F.tiff,248972462.0,251602.0,3.9055277509682744,-932351012.0,7241.981509492513,3350263391.0,1.0
308,9373.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009373z_025537x_004145y_093834F.tiff,130578688.0,208468.0,4.835947347246871,496159388.0,6498.054279651311,1654086554.0,-10.0
309,9373.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009373z_026736x_004145y_093692F.tiff,372936386.0,198791.0,4.992969104667055,1491102836.0,10805.075205564857,2008549549.0,4.0
310,9373.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009373z_027353x_004145y_093672F.tiff,77069850.0,257150.0,3.7296132075630295,-695425504.0,1775.228239333814,3050243645.0,6.0
311,9374.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009374z_022735x_005314y_093987F.tiff,37784952.0,242207.0,4.1765602131534045,467968484.0,3389.9946968094205,15928295.0,-25.0
312,9374.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009374z_025537x_005728y_093729F.tiff,265829564.0,258953.0,3.699526456287611,-2155240648.0,7371.228333816524,2859575606.0,1.0
313,9374.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009374z_025537x_006035y_093706F.tiff,234624786.0,250175.0,3.908022886398691,1467155704.0,7318.693447251052,3338308548.0,3.0
314,9375.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009375z_024210x_005955y_093797F.tiff,152470562.0,203183.0,5.001559737727482,251937656.0,9735.019333927376,1963342701.0,-5.0
315,9375.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009375z_025537x_004145y_093834F.tiff,183122030.0,212186.0,4.76764795058439,1249692492.0,7131.1960059346275,1359310402.0,-8.0
316,9375.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009375z_026736x_004145y_093692F.tiff,350781012.0,198213.0,4.974357796316157,-2907209172.0,10772.757719775782,1938793594.0,6.0
317,9375.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009375z_027353x_004145y_093672F.tiff,57836044.0,255986.0,3.7574151896348607,-430235632.0,1682.5967158740075,3117090504.0,8.0
318,9376.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009376z_022735x_005314y_093987F.tiff,41524238.0,243110.0,4.129496935617504,3236499704.0,3738.781096260918,4142421826.0,-23.0
319,9376.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009376z_025537x_005728y_093729F.tiff,243640188.0,253529.0,3.733742028751749,1644357908.0,7150.429036454454,2873633563.0,3.0
320,9376.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009376z_025537x_006035y_093706F.tiff,200598234.0,248959.0,3.9222143207651317,1687487416.0,7262.540254243599,3366235459.0,5.0
321,9377.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009377z_024210x_005955y_093797F.tiff,224638374.0,206438.0,4.924822982416667,133966152.0,10674.199409196668,1655151890.0,-3.0
322,9377.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009377z_025537x_004145y_093834F.tiff,246097088.0,213681.0,4.705801205302061,3285238832.0,7707.840846203473,1173549747.0,-6.0
323,9377.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009377z_026736x_004145y_093692F.tiff,310627062.0,200657.0,4.97309533088892,682033136.0,10599.641736151205,1919216436.0,8.0
324,9377.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009377z_027353x_004145y_093672F.tiff,47449814.0,251535.0,3.7992945980727337,1192148408.0,1600.5028720241878,3169141186.0,10.0
325,9378.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009378z_022735x_005314y_093987F.tiff,45398404.0,243665.0,4.076824700004139,35920736.0,4160.412996977059,3959801510.0,-21.0
326,9378.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009378z_025537x_005728y_093729F.tiff,195142948.0,253049.0,3.7607739666709943,1803658204.0,6705.446067644794,2959657657.0,5.0
327,9378.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009378z_025537x_006035y_093706F.tiff,162709442.0,249039.0,3.943849034134136,-1207561208.0,7073.495946674111,3446281276.0,7.0
328,9379.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009379z_024210x_005955y_093797F.tiff,308767282.0,209726.0,4.861374527466276,2126187876.0,11575.122278564557,1446693077.0,-1.0
329,9379.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009379z_025537x_004145y_093834F.tiff,291371308.0,215003.0,4.655549812000352,-1820312508.0,8170.3402647062485,998617072.0,-4.0
330,9379.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009379z_026736x_004145y_093692F.tiff,274146406.0,197736.0,4.991055340103553,1711504056.0,10184.419330142195,2035714611.0,10.0
331,9379.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009379z_027353x_004145y_093672F.tiff,43999764.0,252701.0,3.838275492172982,2097001224.0,1526.6868729600112,3295957353.0,12.0
332,9380.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009380z_022735x_005314y_093987F.tiff,52566940.0,247913.0,4.027160392014555,196286776.0,4615.948719487896,3840916300.0,-19.0
333,9380.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009380z_025537x_005728y_093729F.tiff,139423688.0,252689.0,3.798686574043109,87114000.0,6188.934538006857,3050884021.0,7.0
334,9380.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009380z_025537x_006035y_093706F.tiff,133512264.0,246444.0,3.976424313413559,-567925644.0,6778.240203134964,3517424302.0,9.0
335,9381.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009381z_024210x_005955y_093797F.tiff,383943140.0,209658.0,4.8270993808010925,526671552.0,12263.738497240203,1297026724.0,1.0
336,9381.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009381z_025537x_004145y_093834F.tiff,307280572.0,217591.0,4.6253555364842684,-1931233584.0,8401.854160314004,849551253.0,-2.0
337,9381.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009381z_026736x_004145y_093692F.tiff,235479738.0,197552.0,5.026014929181437,-589436032.0,9717.138299926362,2159200471.0,12.0
338,9381.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009381z_027353x_004145y_093672F.tiff,41498732.0,251001.0,3.8776848349478428,-214749632.0,1425.3948566956094,3430014068.0,14.0
339,9382.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009382z_022735x_005314y_093987F.tiff,60528490.0,250055.0,3.976672964686273,3158274168.0,5145.121015500986,3674327727.0,-17.0
340,9382.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009382z_025537x_005728y_093729F.tiff,106828060.0,249780.0,3.8301007272685257,189430140.0,5647.06130683581,3162102368.0,9.0
341,9382.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009382z_025537x_006035y_093706F.tiff,114472964.0,248812.0,4.009889320320366,1519060560.0,6414.127613756745,3678130067.0,11.0
342,9383.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009383z_024210x_005955y_093797F.tiff,424721322.0,211042.0,4.7886215229721945,-2151873608.0,12963.840900575737,1162742271.0,3.0
343,9383.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009383z_025537x_004145y_093834F.tiff,246232266.0,216420.0,4.623073138148725,2706231960.0,8393.318705992533,867706673.0,0.0
344,9383.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009383z_026736x_004145y_093692F.tiff,196413892.0,194084.0,5.068036588152992,-1828971708.0,9216.437137107898,2358796946.0,14.0
345,9383.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009383z_027353x_004145y_093672F.tiff,39619684.0,249306.0,3.919998768014777,-1711788720.0,1353.3329241750678,3567349064.0,16.0
346,9384.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009384z_022735x_005314y_093987F.tiff,71413716.0,254741.0,3.9125709400398105,-616884812.0,5841.294621463216,3528997134.0,-15.0
347,9384.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009384z_025537x_005728y_093729F.tiff,86886868.0,250253.0,3.8752120093097804,2018761784.0,5128.447665872828,3323189513.0,11.0
348,9384.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009384z_025537x_006035y_093706F.tiff,99289114.0,244128.0,4.050465485671663,-784148900.0,6078.484782174717,3781273006.0,13.0
349,9385.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009385z_024210x_005955y_093797F.tiff,417454942.0,212996.0,4.7657421047455735,2833419384.0,13109.59885177345,1116790949.0,5.0
350,9385.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009385z_026736x_004145y_093692F.tiff,169722890.0,193219.0,5.1235560827440025,-3147333296.0,8682.912326342039,2533650822.0,16.0
351,9385.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009385z_027353x_004145y_093672F.tiff,38131774.0,246368.0,3.965350196795826,-1288749752.0,1258.4378428605219,3729937139.0,18.0
352,9386.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009386z_022735x_005314y_093987F.tiff,88003690.0,254421.0,3.8742224556346607,740089248.0,6544.7745543504925,3403742660.0,-13.0
353,9386.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009386z_025537x_005728y_093729F.tiff,72291998.0,250176.0,3.9193778470032608,-3493332528.0,4609.45616007468,3482636751.0,13.0
354,9386.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009386z_025537x_006035y_093706F.tiff,83190300.0,241886.0,4.0963518474166465,-3793435804.0,5658.299612271731,3934051175.0,15.0
355,9387.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009387z_024210x_005955y_093797F.tiff,389621854.0,211580.0,4.76690023163845,-477657928.0,13196.217544364075,1111603400.0,7.0
356,9387.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009387z_025537x_004145y_093834F.tiff,204093532.0,220474.0,4.631855504590856,2208161040.0,8264.90629721999,912964416.0,4.0
357,9387.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009387z_026736x_004145y_093692F.tiff,153896480.0,193147.0,5.16799669501496,409921936.0,8179.205903529562,2773956615.0,18.0
358,9387.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009387z_027353x_004145y_093672F.tiff,33527774.0,244721.0,4.011827631487318,1079825132.0,1154.3575334988861,3832344176.0,20.0
359,9388.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009388z_025537x_005728y_093729F.tiff,59160178.0,248907.0,3.9551121818969928,-406119336.0,4054.8288109598443,3622461994.0,15.0
360,9388.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009388z_025537x_006035y_093706F.tiff,71033940.0,244035.0,4.140815842470691,-1990069100.0,5161.742936036814,4116935722.0,17.0
361,9389.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009389z_024210x_005955y_093797F.tiff,337230818.0,210845.0,4.782675083446347,1220531636.0,13011.509120664052,1175248005.0,9.0
362,9389.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009389z_025537x_004145y_093834F.tiff,184372118.0,212446.0,4.731590169844182,-160365108.0,7939.648903466262,1224013961.0,6.0
363,9389.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009389z_026736x_004145y_093692F.tiff,137115828.0,188221.0,5.23427225867499,193782776.0,7654.942906112654,3022490285.0,20.0
364,9389.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009389z_027353x_004145y_093672F.tiff,28458386.0,242734.0,4.060751123312881,364303564.0,1070.7327767219645,3915723889.0,22.0
365,9390.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009390z_022735x_005314y_093987F.tiff,143695162.0,257539.0,3.779255018684666,1629841524.0,7964.645426193837,3147710646.0,-9.0
366,9390.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009390z_025537x_005728y_093729F.tiff,48861154.0,247977.0,4.001996676693963,1656914360.0,3615.604391491972,3786616436.0,17.0
367,9390.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009390z_025537x_006035y_093706F.tiff,61819396.0,239595.0,4.18833459256946,-314914700.0,4734.020341864584,4264473152.0,19.0
368,9391.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009391z_024210x_005955y_093797F.tiff,290843300.0,210333.0,4.809346382264072,-1550615880.0,12680.787019472637,1285755021.0,11.0
369,9391.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009391z_026736x_004145y_093692F.tiff,126283820.0,184201.0,5.2967598191138014,3472362256.0,7316.23433982118,3245827922.0,22.0
370,9391.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009391z_027353x_004145y_093672F.tiff,24999598.0,239378.0,4.104391179255443,-224130140.0,980.912030399783,3981121634.0,24.0
371,9392.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009392z_022735x_005314y_093987F.tiff,188355328.0,261202.0,3.7282975508326412,-685263888.0,8574.270353033378,3027771716.0,-7.0
372,9392.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009392z_025537x_005728y_093729F.tiff,41016810.0,245377.0,4.062341499072882,2074959368.0,3157.8386088502343,3969930437.0,19.0
373,9392.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009392z_025537x_006035y_093706F.tiff,58049848.0,236772.0,4.239043100439421,855200468.0,4369.3307379482385,155528359.0,21.0
374,9393.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009393z_025537x_004145y_093834F.tiff,170505338.0,209532.0,4.785531329312095,732113492.0,7617.586098823623,1455349212.0,10.0
375,9393.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009393z_026736x_004145y_093692F.tiff,116400008.0,181625.0,5.360792964744388,-1179259308.0,6953.113601225115,3460765664.0,24.0
376,9393.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009393z_027353x_004145y_093672F.tiff,22770388.0,236820.0,4.15111345025388,-1134001488.0,906.3686143404541,4051219835.0,26.0
377,9394.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009394z_022735x_005314y_093987F.tiff,244916252.0,257724.0,3.7180436254131806,-3149767904.0,9235.867896663043,2942467546.0,-5.0
378,9394.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009394z_025537x_005728y_093729F.tiff,35728370.0,241581.0,4.114894179868883,-1168399376.0,2802.6452311241374,4191635928.0,21.0
379,9394.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009394z_025537x_006035y_093706F.tiff,54608880.0,237237.0,4.287990750351639,-1976396204.0,4024.532644210795,312069679.0,23.0
380,9395.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009395z_024210x_005955y_093797F.tiff,214565648.0,208707.0,4.879955859261438,1176303728.0,11414.839576767492,1600840637.0,15.0
381,9395.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009395z_025537x_004145y_093834F.tiff,154842968.0,207730.0,4.8388036424433265,232010780.0,7291.785435719802,1683633304.0,12.0
382,9395.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009395z_026736x_004145y_093692F.tiff,114281856.0,180117.0,5.413960598561777,1326808532.0,6632.774370375034,3698399972.0,26.0
383,9395.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009395z_027353x_004145y_093672F.tiff,21494288.0,234919.0,4.194177112943548,-2447996120.0,830.8037716263682,4122587379.0,28.0
